"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,8,13,1335,1000,215,1544,1208,216,"EV",4495,"N18114","EWR","SAV",105,708,10,0,"2013-08-13T14:00:00Z"
2013,8,13,1336,1115,141,1639,1400,159,"AA",739,"N3CHAA","LGA","DFW",215,1389,11,15,"2013-08-13T15:00:00Z"
2013,8,13,1337,1125,132,1629,1440,109,"AA",2099,"N3KTAA","LGA","MIA",147,1096,11,25,"2013-08-13T15:00:00Z"
2013,8,13,1342,1135,127,1637,1451,106,"DL",954,"N968DL","LGA","FLL",148,1076,11,35,"2013-08-13T15:00:00Z"
2013,8,13,1349,1250,59,1602,1425,97,"MQ",3361,"N836MQ","JFK","RDU",79,427,12,50,"2013-08-13T16:00:00Z"
2013,8,13,1353,1200,113,1612,1436,96,"DL",1947,"N648DL","LGA","ATL",112,762,12,0,"2013-08-13T16:00:00Z"
2013,8,13,1416,1257,79,1619,1457,82,"US",2079,"N189UW","LGA","CLT",81,544,12,57,"2013-08-13T16:00:00Z"
2013,8,13,1420,1240,100,1718,1545,93,"WN",42,"N910WN","LGA","HOU",197,1428,12,40,"2013-08-13T16:00:00Z"
2013,8,13,1425,1303,82,1532,1419,73,"EV",3842,"N17984","EWR","RIC",56,277,13,3,"2013-08-13T17:00:00Z"
2013,8,13,1426,1230,116,1555,1352,123,"B6",2502,"N328JB","JFK","BUF",55,301,12,30,"2013-08-13T16:00:00Z"
2013,8,13,1426,1229,117,1529,1347,102,"EV",3843,"N14993","EWR","ROC",45,246,12,29,"2013-08-13T16:00:00Z"
2013,8,13,1437,1241,116,1704,1518,106,"B6",927,"N633JB","EWR","MCO",130,937,12,41,"2013-08-13T16:00:00Z"
2013,8,13,1439,1338,61,1758,1634,84,"B6",213,"N789JB","JFK","LGB",346,2465,13,38,"2013-08-13T17:00:00Z"
2013,8,13,1443,1315,88,1732,1558,94,"B6",553,"N613JB","JFK","PBI",139,1028,13,15,"2013-08-13T17:00:00Z"
2013,8,13,1451,1325,86,1735,1545,110,"F9",507,"N203FR","LGA","DEN",248,1620,13,25,"2013-08-13T17:00:00Z"
2013,8,13,1453,1324,89,1627,1458,89,"EV",5812,"N22909","EWR","GSO",73,445,13,24,"2013-08-13T17:00:00Z"
2013,8,13,1458,1410,48,1807,1701,66,"UA",1116,"N18243","EWR","LAX",349,2454,14,10,"2013-08-13T18:00:00Z"
2013,8,13,1500,1337,83,1701,1521,100,"EV",4100,"N14562","EWR","MEM",153,946,13,37,"2013-08-13T17:00:00Z"
2013,8,13,1503,1411,52,1805,1702,63,"B6",1883,"N807JB","JFK","MCO",132,944,14,11,"2013-08-13T18:00:00Z"
2013,8,13,1504,1348,76,1635,1509,86,"B6",308,"N284JB","JFK","PWM",42,273,13,48,"2013-08-13T17:00:00Z"
2013,8,13,1512,1330,102,1737,1545,112,"WN",4103,"N419WN","EWR","PHX",302,2133,13,30,"2013-08-13T17:00:00Z"
2013,8,13,1515,1347,88,1633,1513,80,"UA",772,"N807UA","EWR","ORD",109,719,13,47,"2013-08-13T17:00:00Z"
2013,8,13,1518,1408,70,1716,1610,66,"EV",4687,"N27962","EWR","CVG",100,569,14,8,"2013-08-13T18:00:00Z"
2013,8,13,1528,1355,93,1653,1520,93,"WN",491,"N474WN","LGA","MDW",120,725,13,55,"2013-08-13T17:00:00Z"
2013,8,13,1529,1405,84,1629,1516,73,"B6",2480,"N206JB","EWR","BOS",37,200,14,5,"2013-08-13T18:00:00Z"
2013,8,13,1537,1410,87,1753,1635,78,"FL",350,"N896AT","LGA","ATL",110,762,14,10,"2013-08-13T18:00:00Z"
2013,8,13,1606,1550,16,1955,1845,70,"AA",763,"N3JWAA","LGA","DFW",265,1389,15,50,"2013-08-13T19:00:00Z"
2013,8,13,1608,1200,248,1839,1358,281,"EV",4302,"N12552","EWR","MCI",185,1092,12,0,"2013-08-13T16:00:00Z"
2013,8,13,1610,1459,71,1810,1654,76,"EV",4381,"N15572","EWR","DTW",93,488,14,59,"2013-08-13T18:00:00Z"
2013,8,13,1613,1429,104,2047,1830,137,"B6",703,"N585JB","JFK","SJU",232,1598,14,29,"2013-08-13T18:00:00Z"
2013,8,13,1613,1510,63,1744,1635,69,"MQ",3433,"N535MQ","JFK","DCA",38,213,15,10,"2013-08-13T19:00:00Z"
2013,8,13,1616,1436,100,1740,1601,99,"EV",5713,"N835AS","LGA","IAD",51,229,14,36,"2013-08-13T18:00:00Z"
2013,8,13,1627,1445,102,1918,1747,91,"B6",1171,"N504JB","LGA","FLL",147,1076,14,45,"2013-08-13T18:00:00Z"
2013,8,13,1644,1530,74,1939,1815,84,"DL",1773,"N384DA","JFK","LAS",313,2248,15,30,"2013-08-13T19:00:00Z"
2013,8,13,1644,1518,86,1902,1742,80,"EV",4377,"N13132","EWR","JAX",121,820,15,18,"2013-08-13T19:00:00Z"
2013,8,13,1646,1555,51,1847,1744,63,"B6",1105,"N296JB","JFK","ORD",133,740,15,55,"2013-08-13T19:00:00Z"
2013,8,13,1657,1555,62,1838,1729,69,"UA",253,"N439UA","EWR","ORD",127,719,15,55,"2013-08-13T19:00:00Z"
2013,8,13,1658,1545,73,1908,1756,72,"EV",4684,"N12996","EWR","SDF",111,642,15,45,"2013-08-13T19:00:00Z"
2013,8,13,1659,1525,94,1829,1654,95,"EV",4502,"N14920","EWR","BNA",123,748,15,25,"2013-08-13T19:00:00Z"
2013,8,13,1700,1550,70,1852,1749,63,"9E",3523,"N930XJ","JFK","ORD",121,740,15,50,"2013-08-13T19:00:00Z"
2013,8,13,1702,1430,152,1803,1541,142,"EV",4474,"N11192","EWR","MHT",36,209,14,30,"2013-08-13T18:00:00Z"
2013,8,13,1703,1425,158,1820,1544,156,"EV",5712,"N832AS","JFK","IAD",57,228,14,25,"2013-08-13T18:00:00Z"
2013,8,13,1722,1541,101,1935,1751,104,"EV",4667,"N11193","EWR","MSP",154,1008,15,41,"2013-08-13T19:00:00Z"
2013,8,13,1728,1530,118,1854,1645,129,"WN",1350,"N630WN","EWR","MDW",118,711,15,30,"2013-08-13T19:00:00Z"
2013,8,13,1739,1620,79,2124,1945,99,"AA",1467,"N3JUAA","LGA","MIA",191,1096,16,20,"2013-08-13T20:00:00Z"
2013,8,13,1743,1710,33,2151,2015,96,"AA",181,"N332AA","JFK","LAX",348,2475,17,10,"2013-08-13T21:00:00Z"
2013,8,13,1753,1636,77,1913,1805,68,"B6",918,"N192JB","JFK","BOS",35,187,16,36,"2013-08-13T20:00:00Z"
2013,8,13,1801,1629,92,2149,1927,142,"B6",1161,"N579JB","LGA","PBI",188,1035,16,29,"2013-08-13T20:00:00Z"
2013,8,13,1801,1622,99,2009,1826,103,"EV",4431,"N25134","EWR","DAY",90,533,16,22,"2013-08-13T20:00:00Z"
2013,8,13,1803,1625,98,2111,1928,103,"B6",1117,"N586JB","LGA","TPA",153,1010,16,25,"2013-08-13T20:00:00Z"
2013,8,13,1810,1615,115,2003,1805,118,"9E",3400,"N605LR","JFK","MKE",118,745,16,15,"2013-08-13T20:00:00Z"
2013,8,13,1812,1600,132,1939,1747,112,"EV",5091,"N716EV","LGA","PIT",59,335,16,0,"2013-08-13T20:00:00Z"
2013,8,13,1815,1700,75,2056,1955,61,"WN",3928,"N797MX","EWR","HOU",189,1411,17,0,"2013-08-13T21:00:00Z"
2013,8,13,1818,1330,288,2040,1532,308,"EV",4395,"N12967","EWR","IND",109,645,13,30,"2013-08-13T17:00:00Z"
2013,8,13,1820,1645,95,2000,1827,93,"B6",2302,"N328JB","JFK","BUF",59,301,16,45,"2013-08-13T20:00:00Z"
2013,8,13,1825,1556,149,2048,1758,170,"EV",4091,"N13903","EWR","IND",108,645,15,56,"2013-08-13T19:00:00Z"
2013,8,13,1828,1635,113,1946,1800,106,"WN",4209,"N732SW","LGA","MDW",117,725,16,35,"2013-08-13T20:00:00Z"
2013,8,13,1831,1725,66,2210,2022,108,"DL",479,"N381DN","EWR","SLC",289,1969,17,25,"2013-08-13T21:00:00Z"
2013,8,13,1833,1755,38,2232,2045,107,"AA",785,"N3APAA","LGA","DFW",192,1389,17,55,"2013-08-13T21:00:00Z"
2013,8,13,1834,1800,34,2258,2130,88,"B6",415,"N658JB","JFK","SFO",369,2586,18,0,"2013-08-13T22:00:00Z"
2013,8,13,1844,1655,109,2254,1950,184,"AA",1507,"N528AA","EWR","DFW",194,1372,16,55,"2013-08-13T20:00:00Z"
2013,8,13,1849,1729,80,2232,2055,97,"VX",193,"N626VA","EWR","SFO",355,2565,17,29,"2013-08-13T21:00:00Z"
2013,8,13,1851,1728,83,2036,1853,103,"EV",4191,"N22971","EWR","BNA",123,748,17,28,"2013-08-13T21:00:00Z"
2013,8,13,1852,1706,106,28,2111,197,"B6",803,"N552JB","JFK","SJU",197,1598,17,6,"2013-08-13T21:00:00Z"
2013,8,13,1855,1720,95,2016,1850,86,"MQ",3365,"N823MQ","JFK","DCA",52,213,17,20,"2013-08-13T21:00:00Z"
2013,8,13,1906,1748,78,2159,2035,84,"B6",299,"N507JB","LGA","MCO",133,950,17,48,"2013-08-13T21:00:00Z"
2013,8,13,1917,1915,2,4,2205,119,"AA",791,"N3EAAA","LGA","DFW",203,1389,19,15,"2013-08-13T23:00:00Z"
2013,8,13,1919,1715,124,2121,1952,89,"9E",3310,"N936XJ","JFK","MCI",161,1113,17,15,"2013-08-13T21:00:00Z"
2013,8,13,1920,1755,85,2032,1921,71,"B6",1407,"N284JB","JFK","IAD",48,228,17,55,"2013-08-13T21:00:00Z"
2013,8,13,1928,1920,8,2,2210,112,"AA",1691,"N582AA","EWR","DFW",197,1372,19,20,"2013-08-13T23:00:00Z"
2013,8,13,1930,1825,65,2143,2032,71,"DL",1715,"N338NB","LGA","MSY",167,1183,18,25,"2013-08-13T22:00:00Z"
2013,8,13,1930,1735,115,2156,2000,116,"WN",401,"N955WN","LGA","DEN",242,1620,17,35,"2013-08-13T21:00:00Z"
2013,8,13,1932,1825,67,2255,2144,71,"UA",1571,"N37437","EWR","MIA",171,1085,18,25,"2013-08-13T22:00:00Z"
2013,8,13,1934,1855,39,2309,2205,64,"VX",169,"N521VA","EWR","LAX",351,2454,18,55,"2013-08-13T22:00:00Z"
2013,8,13,1944,1635,189,2149,1833,196,"EV",5509,"N761ND","EWR","DTW",86,488,16,35,"2013-08-13T20:00:00Z"
2013,8,13,1946,1825,81,2253,2147,66,"AS",7,"N407AS","EWR","SEA",321,2402,18,25,"2013-08-13T22:00:00Z"
2013,8,13,1952,1726,146,2255,1937,198,"EV",4113,"N15986","EWR","IND",111,645,17,26,"2013-08-13T21:00:00Z"
2013,8,13,1954,1730,144,2225,1951,154,"F9",837,"N210FR","LGA","DEN",237,1620,17,30,"2013-08-13T21:00:00Z"
2013,8,13,1959,1855,64,2342,2216,86,"B6",669,"N648JB","JFK","SJC",351,2569,18,55,"2013-08-13T22:00:00Z"
2013,8,13,2001,1819,102,2331,2118,133,"B6",153,"N706JB","JFK","PBI",151,1028,18,19,"2013-08-13T22:00:00Z"
2013,8,13,2002,1829,93,2259,2142,77,"UA",1180,"N53442","EWR","TPA",144,997,18,29,"2013-08-13T22:00:00Z"
2013,8,13,2026,1800,146,2206,1920,166,"WN",441,"N449WN","EWR","MDW",113,711,18,0,"2013-08-13T22:00:00Z"
2013,8,13,2036,1830,126,2246,2105,101,"WN",200,"N240WN","EWR","MSY",169,1167,18,30,"2013-08-13T22:00:00Z"
2013,8,13,2053,1925,88,9,2243,86,"DL",2139,"N968DL","LGA","MIA",161,1096,19,25,"2013-08-13T23:00:00Z"
2013,8,13,2058,1905,113,2228,2040,108,"EV",5890,"N11176","EWR","BNA",123,748,19,5,"2013-08-13T23:00:00Z"
2013,8,13,2118,1935,103,2334,2120,134,"MQ",3535,"N8EGMQ","JFK","CMH",74,483,19,35,"2013-08-13T23:00:00Z"
2013,8,13,2119,1900,139,47,2132,195,"DL",947,"N972DL","LGA","ATL",114,762,19,0,"2013-08-13T23:00:00Z"
2013,8,13,2131,1935,116,2354,2140,134,"EV",4361,"N11189","EWR","TYS",101,631,19,35,"2013-08-13T23:00:00Z"
2013,8,13,2135,2056,39,110,2359,71,"UA",1037,"N34460","EWR","LAX",343,2454,20,56,"2013-08-14T00:00:00Z"
2013,8,13,2138,2030,68,2310,2150,80,"WN",565,"N238WN","EWR","MDW",113,711,20,30,"2013-08-14T00:00:00Z"
2013,8,13,2140,2049,51,115,10,65,"UA",1532,"N75429","EWR","SFO",346,2565,20,49,"2013-08-14T00:00:00Z"
2013,8,13,2157,2025,92,59,2321,98,"B6",1295,"N637JB","JFK","AUS",206,1521,20,25,"2013-08-14T00:00:00Z"
2013,8,13,2203,1941,142,42,2207,155,"EV",4333,"N18114","EWR","TUL",189,1215,19,41,"2013-08-13T23:00:00Z"
2013,8,13,2205,1925,160,47,2242,125,"UA",1152,"N77431","EWR","PDX",311,2434,19,25,"2013-08-13T23:00:00Z"
2013,8,13,2210,2049,81,21,2304,77,"EV",4536,"N13955","EWR","CVG",101,569,20,49,"2013-08-14T00:00:00Z"
2013,8,13,2230,2130,60,2356,2245,71,"MQ",3660,"N524MQ","LGA","BNA",113,764,21,30,"2013-08-14T01:00:00Z"
2013,8,13,2235,2101,94,212,100,72,"B6",1103,"N524JB","JFK","SJU",194,1598,21,1,"2013-08-14T01:00:00Z"
2013,8,13,2239,2145,54,127,18,69,"B6",611,"N589JB","JFK","LAS",312,2248,21,45,"2013-08-14T01:00:00Z"
2013,8,13,2248,2140,68,9,2300,69,"MQ",3621,"N823MQ","JFK","DCA",52,213,21,40,"2013-08-14T01:00:00Z"
2013,8,13,2318,1950,208,146,2215,211,"EV",5092,"N138EV","EWR","ATL",123,746,19,50,"2013-08-13T23:00:00Z"
2013,8,13,2333,2124,129,219,30,109,"UA",1680,"N37409","EWR","MIA",148,1085,21,24,"2013-08-14T01:00:00Z"
2013,8,13,2351,2152,119,35,2258,97,"EV",4276,"N15574","EWR","BDL",24,116,21,52,"2013-08-14T01:00:00Z"
2013,8,14,754,700,54,1009,857,72,"EV",4166,"N14960","EWR","GSP",96,594,7,0,"2013-08-14T11:00:00Z"
2013,8,14,859,740,79,1031,855,96,"WN",4461,"N633SW","EWR","MDW",116,711,7,40,"2013-08-14T11:00:00Z"
2013,8,14,929,844,45,1243,1139,64,"UA",1401,"N12218","EWR","MIA",152,1085,8,44,"2013-08-14T12:00:00Z"
2013,8,14,930,829,61,1131,1004,87,"MQ",3363,"N810MQ","JFK","RDU",83,427,8,29,"2013-08-14T12:00:00Z"
2013,8,14,952,832,80,1152,1029,83,"EV",4175,"N13965","EWR","AVL",98,583,8,32,"2013-08-14T12:00:00Z"
2013,8,14,1204,959,125,1446,1237,129,"B6",483,"N529JB","JFK","MCO",137,944,9,59,"2013-08-14T13:00:00Z"
2013,8,14,1329,1100,149,1513,1253,140,"EV",5545,"N195PQ","EWR","DTW",79,488,11,0,"2013-08-14T15:00:00Z"
2013,8,14,1347,1347,0,1808,1644,84,"DL",1685,"N914DE","LGA","MCO",142,950,13,47,"2013-08-14T17:00:00Z"
2013,8,14,1403,1155,128,1529,1323,126,"EV",4974,"N758EV","LGA","BTV",47,258,11,55,"2013-08-14T15:00:00Z"
2013,8,14,1526,1500,26,1859,1755,64,"AA",1813,"N5FHAA","JFK","MCO",163,944,15,0,"2013-08-14T19:00:00Z"
2013,8,14,1528,1416,72,1648,1540,68,"EV",4171,"N29917","EWR","MSN",118,799,14,16,"2013-08-14T18:00:00Z"
2013,8,14,1529,1430,59,1914,1735,99,"B6",301,"N590JB","JFK","FLL",155,1069,14,30,"2013-08-14T18:00:00Z"
2013,8,14,1546,1425,81,1749,1625,84,"EV",4949,"N719EV","LGA","GSO",74,461,14,25,"2013-08-14T18:00:00Z"
2013,8,14,1556,1349,127,1845,1639,126,"UA",1149,"N37470","EWR","PBI",143,1023,13,49,"2013-08-14T17:00:00Z"
2013,8,14,1557,1555,2,2005,1904,61,"DL",2459,"N3735D","JFK","MCO",136,944,15,55,"2013-08-14T19:00:00Z"
2013,8,14,1600,1300,180,1719,1425,174,"WN",201,"N720WN","EWR","BNA",119,748,13,0,"2013-08-14T17:00:00Z"
2013,8,14,1611,1429,102,2017,1830,107,"B6",703,"N760JB","JFK","SJU",201,1598,14,29,"2013-08-14T18:00:00Z"
2013,8,14,1616,1459,77,1827,1654,93,"EV",4381,"N12552","EWR","DTW",88,488,14,59,"2013-08-14T18:00:00Z"
2013,8,14,1621,1450,91,1854,1719,95,"EV",4336,"N13550","EWR","ATL",121,746,14,50,"2013-08-14T18:00:00Z"
2013,8,14,1625,1518,67,1900,1742,78,"EV",4377,"N27962","EWR","JAX",131,820,15,18,"2013-08-14T19:00:00Z"
2013,8,14,1625,1625,0,2011,1908,63,"UA",1695,"N19136","EWR","IAH",243,1400,16,25,"2013-08-14T20:00:00Z"
2013,8,14,1640,1529,71,1821,1717,64,"EV",5675,"N12142","EWR","CMH",78,463,15,29,"2013-08-14T19:00:00Z"
2013,8,14,1700,1700,0,2031,1923,68,"9E",3448,"N933XJ","JFK","CVG",92,589,17,0,"2013-08-14T21:00:00Z"
2013,8,14,1703,1459,124,1931,1756,95,"UA",998,"N823UA","EWR","SAN",309,2425,14,59,"2013-08-14T18:00:00Z"
2013,8,14,1706,1606,60,2029,1909,80,"B6",283,"N588JB","JFK","MCO",149,944,16,6,"2013-08-14T20:00:00Z"
2013,8,14,1707,1530,97,2105,1850,135,"DL",95,"N173DZ","JFK","LAX",342,2475,15,30,"2013-08-14T19:00:00Z"
2013,8,14,1710,1712,-2,2009,1907,62,"B6",1185,"N358JB","JFK","RDU",75,427,17,12,"2013-08-14T21:00:00Z"
2013,8,14,1715,1703,12,2055,1954,61,"UA",1714,"N76517","LGA","IAH",230,1416,17,3,"2013-08-14T21:00:00Z"
2013,8,14,1716,1620,56,1950,1835,75,"EV",4294,"N11565","EWR","SAV",120,708,16,20,"2013-08-14T20:00:00Z"
2013,8,14,1728,1630,58,2116,1945,91,"B6",1801,"N618JB","JFK","FLL",147,1069,16,30,"2013-08-14T20:00:00Z"
2013,8,14,1731,1604,87,1857,1748,69,"EV",5432,"N758EV","LGA","BNA",110,764,16,4,"2013-08-14T20:00:00Z"
2013,8,14,1753,1735,18,2136,2030,66,"AA",1901,"N3JNAA","JFK","IAH",220,1417,17,35,"2013-08-14T21:00:00Z"
2013,8,14,1758,1520,158,1936,1705,151,"AA",2223,"N584AA","LGA","STL",123,888,15,20,"2013-08-14T19:00:00Z"
2013,8,14,1801,1735,26,2133,2030,63,"AA",145,"N3KLAA","JFK","SAN",331,2446,17,35,"2013-08-14T21:00:00Z"
2013,8,14,1804,1459,185,1955,1649,186,"MQ",3391,"N717MQ","LGA","CMH",75,479,14,59,"2013-08-14T18:00:00Z"
2013,8,14,1812,1729,43,2116,2001,75,"UA",722,"N536UA","EWR","IAH",202,1400,17,29,"2013-08-14T21:00:00Z"
2013,8,14,1851,1824,27,2252,2129,83,"B6",1013,"N627JB","JFK","LGB",328,2465,18,24,"2013-08-14T22:00:00Z"
2013,8,14,1859,1545,194,2220,1906,194,"DL",1982,"N905DL","LGA","MIA",149,1096,15,45,"2013-08-14T19:00:00Z"
2013,8,14,1900,1745,75,2117,2010,67,"DL",884,"N399DA","LGA","DEN",215,1620,17,45,"2013-08-14T21:00:00Z"
2013,8,14,1903,1729,94,2049,1929,80,"EV",4581,"N16170","EWR","CMH",75,463,17,29,"2013-08-14T21:00:00Z"
2013,8,14,1909,1855,14,2331,2216,75,"B6",669,"N807JB","JFK","SJC",351,2569,18,55,"2013-08-14T22:00:00Z"
2013,8,14,1914,1820,54,2150,2048,62,"9E",3472,"N923XJ","JFK","DTW",81,509,18,20,"2013-08-14T22:00:00Z"
2013,8,14,1919,1845,34,2251,2115,96,"DL",245,"N3751B","JFK","PHX",295,2153,18,45,"2013-08-14T22:00:00Z"
2013,8,14,1931,1915,16,2335,2230,65,"AA",21,"N5EDAA","JFK","LAX",333,2475,19,15,"2013-08-14T23:00:00Z"
2013,8,14,1931,1709,142,2243,1954,169,"B6",327,"N508JB","EWR","MCO",140,937,17,9,"2013-08-14T21:00:00Z"
2013,8,14,1938,1840,58,2235,2109,86,"9E",4245,"N8525B","JFK","CHS",108,636,18,40,"2013-08-14T22:00:00Z"
2013,8,14,1949,1720,149,2202,1930,152,"EV",4283,"N11109","EWR","CHS",106,628,17,20,"2013-08-14T21:00:00Z"
2013,8,14,2000,1459,301,2301,1801,300,"9E",3325,"N602LR","JFK","DFW",193,1391,14,59,"2013-08-14T18:00:00Z"
2013,8,14,2003,1935,28,2333,2223,70,"9E",3429,"N916XJ","JFK","JAX",121,828,19,35,"2013-08-14T23:00:00Z"
2013,8,14,2003,1853,70,2221,2059,82,"US",1873,"N198UW","LGA","CLT",82,544,18,53,"2013-08-14T22:00:00Z"
2013,8,14,2008,1940,28,2356,2255,61,"B6",161,"N524JB","JFK","SMF",327,2521,19,40,"2013-08-14T23:00:00Z"
2013,8,14,2027,1930,57,2241,2112,89,"9E",3385,"N918XJ","JFK","BOS",38,187,19,30,"2013-08-14T23:00:00Z"
2013,8,14,2028,1932,56,14,2228,106,"B6",225,"N746JB","JFK","TPA",143,1005,19,32,"2013-08-14T23:00:00Z"
2013,8,14,2028,1935,53,2305,2120,105,"MQ",3535,"N535MQ","JFK","CMH",72,483,19,35,"2013-08-14T23:00:00Z"
2013,8,14,2045,1945,60,2358,2238,80,"DL",1629,"N3762Y","JFK","LAS",300,2248,19,45,"2013-08-14T23:00:00Z"
2013,8,14,2051,1941,70,2309,2207,62,"EV",4333,"N11106","EWR","TUL",177,1215,19,41,"2013-08-14T23:00:00Z"
2013,8,14,2053,1900,113,2341,2132,129,"DL",947,"N919DL","LGA","ATL",111,762,19,0,"2013-08-14T23:00:00Z"
2013,8,14,2107,2028,39,10,2247,83,"B6",135,"N520JB","JFK","PHX",299,2153,20,28,"2013-08-15T00:00:00Z"
2013,8,14,2123,1905,138,2318,2120,118,"EV",4321,"N14162","EWR","MCI",155,1092,19,5,"2013-08-14T23:00:00Z"
2013,8,14,2128,2025,63,117,2321,116,"B6",1295,"N554JB","JFK","AUS",210,1521,20,25,"2013-08-15T00:00:00Z"
2013,8,14,2139,2101,38,218,100,78,"B6",1103,"N594JB","JFK","SJU",201,1598,21,1,"2013-08-15T01:00:00Z"
2013,8,14,2145,1925,140,57,2243,134,"DL",2139,"N910DE","LGA","MIA",147,1096,19,25,"2013-08-14T23:00:00Z"
2013,8,14,2145,2000,105,47,2310,97,"DL",2391,"N975DL","JFK","TPA",136,1005,20,0,"2013-08-15T00:00:00Z"
2013,8,14,2155,2115,40,236,131,65,"DL",347,"N3761R","JFK","SJU",203,1598,21,15,"2013-08-15T01:00:00Z"
2013,8,14,2204,2010,114,2347,2220,87,"EV",4543,"N14168","EWR","DSM",140,1017,20,10,"2013-08-15T00:00:00Z"
2013,8,14,2232,2045,107,20,2308,72,"9E",3470,"N926XJ","JFK","CVG",89,589,20,45,"2013-08-15T00:00:00Z"
2013,8,14,2232,2049,103,131,10,81,"UA",1532,"N36447","EWR","SFO",338,2565,20,49,"2013-08-15T00:00:00Z"
2013,8,14,2246,2059,107,53,2322,91,"DL",1247,"N911DL","LGA","ATL",102,762,20,59,"2013-08-15T00:00:00Z"
2013,8,14,2259,2059,120,132,2333,119,"EV",4139,"N15572","EWR","JAX",128,820,20,59,"2013-08-15T00:00:00Z"
2013,8,14,2304,2125,99,143,2354,109,"B6",97,"N603JB","JFK","DEN",214,1626,21,25,"2013-08-15T01:00:00Z"
2013,8,14,2304,2122,102,3,2251,72,"UA",1163,"N76508","EWR","BOS",40,200,21,22,"2013-08-15T01:00:00Z"
2013,8,14,2315,2155,80,213,43,90,"B6",425,"N796JB","JFK","TPA",144,1005,21,55,"2013-08-15T01:00:00Z"
2013,8,14,2338,2245,53,241,135,66,"B6",623,"N597JB","JFK","LAX",328,2475,22,45,"2013-08-15T02:00:00Z"
2013,8,15,704,530,94,943,801,102,"UA",1545,"N26215","EWR","IAH",191,1400,5,30,"2013-08-15T09:00:00Z"
2013,8,15,730,611,79,1116,954,82,"B6",1403,"N635JB","JFK","SJU",196,1598,6,11,"2013-08-15T10:00:00Z"
2013,8,15,813,650,83,1113,931,102,"B6",525,"N648JB","JFK","TPA",148,1005,6,50,"2013-08-15T10:00:00Z"
2013,8,15,932,832,60,1134,1029,65,"EV",4175,"N13964","EWR","AVL",99,583,8,32,"2013-08-15T12:00:00Z"
2013,8,15,954,815,99,1145,955,110,"MQ",3531,"N738MQ","LGA","RDU",75,431,8,15,"2013-08-15T12:00:00Z"
2013,8,15,1005,820,105,1222,1043,99,"EV",4998,"N604QX","LGA","MCI",145,1107,8,20,"2013-08-15T12:00:00Z"
2013,8,15,1013,836,97,1327,1141,106,"UA",212,"N536UA","EWR","SFO",337,2565,8,36,"2013-08-15T12:00:00Z"
2013,8,15,1101,850,131,1204,1014,110,"9E",3466,"N915XJ","JFK","DCA",40,213,8,50,"2013-08-15T12:00:00Z"
2013,8,15,1115,835,160,1348,1145,123,"UA",1581,"N37422","EWR","SEA",300,2402,8,35,"2013-08-15T12:00:00Z"
2013,8,15,1153,1029,84,1457,1336,81,"UA",642,"N508UA","JFK","SFO",340,2586,10,29,"2013-08-15T14:00:00Z"
2013,8,15,1235,900,215,1612,1255,197,"UA",1216,"N75436","EWR","SJU",197,1608,9,0,"2013-08-15T13:00:00Z"
2013,8,15,1418,1315,63,1709,1558,71,"B6",553,"N592JB","JFK","PBI",146,1028,13,15,"2013-08-15T17:00:00Z"
2013,8,15,1424,1229,115,1532,1347,105,"EV",3838,"N15973","EWR","ROC",45,246,12,29,"2013-08-15T16:00:00Z"
2013,8,15,1427,1250,97,1543,1404,99,"EV",4109,"N18557","EWR","BNA",114,748,12,50,"2013-08-15T16:00:00Z"
2013,8,15,1449,1250,119,1555,1359,116,"B6",316,"N304JB","JFK","SYR",44,209,12,50,"2013-08-15T16:00:00Z"
2013,8,15,1530,1456,34,1901,1747,74,"UA",1289,"N37437","EWR","MCO",183,937,14,56,"2013-08-15T18:00:00Z"
2013,8,15,1531,1345,106,1821,1645,96,"AA",117,"N320AA","JFK","LAX",312,2475,13,45,"2013-08-15T17:00:00Z"
2013,8,15,1538,1425,73,1658,1554,64,"B6",2402,"N328JB","JFK","BUF",57,301,14,25,"2013-08-15T18:00:00Z"
2013,8,15,1627,1425,122,1743,1544,119,"EV",5712,"N834AS","JFK","IAD",44,228,14,25,"2013-08-15T18:00:00Z"
2013,8,15,1701,1535,86,2006,1850,76,"B6",1729,"N635JB","JFK","RSW",157,1074,15,35,"2013-08-15T19:00:00Z"
2013,8,15,1704,1420,164,1923,1649,154,"UA",271,"N833UA","EWR","LAS",287,2227,14,20,"2013-08-15T18:00:00Z"
2013,8,15,1705,1620,45,1936,1835,61,"EV",4294,"N11191","EWR","SAV",112,708,16,20,"2013-08-15T20:00:00Z"
2013,8,15,1708,1525,103,1906,1737,89,"EV",4352,"N15985","EWR","CVG",95,569,15,25,"2013-08-15T19:00:00Z"
2013,8,15,1750,1550,120,2032,1845,107,"AA",763,"N3BJAA","LGA","DFW",186,1389,15,50,"2013-08-15T19:00:00Z"
2013,8,15,1812,1555,137,1955,1729,146,"UA",623,"N492UA","EWR","ORD",104,719,15,55,"2013-08-15T19:00:00Z"
2013,8,15,1817,1630,107,1928,1800,88,"EV",4225,"N12126","EWR","ROC",42,246,16,30,"2013-08-15T20:00:00Z"
2013,8,15,1819,1659,80,1957,1839,78,"EV",4202,"N13975","EWR","STL",127,872,16,59,"2013-08-15T20:00:00Z"
